Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,TotalQuantity,AvgQtyPerTrans,MinQuantity,MaxQuantity,CustomerTenure,FirstPurchase,PreferredDay,PreferredHour,PreferredMonth,WeekendRatio,AvgDaysBetween,UniqueDesc,AvgProdPerTrans,UniqueCountries,NegQtyCount,ZeroPriceCount,CancelledTrans,ReturnRatio,TotalTrans,AvgLinesPerInv,Age,SupportTickets,Satisfaction,Churn,RFMSegment,AgeCategory,PreferredTime,LoyaltyLevel,ChurnRisk,BasketSize,RegYear,RegMonth,RegDay,RegWeekday,IP_IsPrivate,IP_FirstOctet,MonetaryPerDay,AvgBasketValue,TenureRatio,FrequencyRatio,Country_TargetEnc,CustomerType_Hyperactif,CustomerType_Nouveau,CustomerType_Occasionnel,CustomerType_Perdu,CustomerType_Régulier,FavoriteSeason_Automne,FavoriteSeason_Hiver,FavoriteSeason_Printemps,FavoriteSeason_Été,Region_Asie,Region_Autre,Region_Europe_C,Region_Europe_E,Region_Europe_N,Region_Europe_S,Region_UK,WeekendPref_Inconnu,WeekendPref_Semaine,WeekendPref_Weekend,ProdDiversity_Explorateur,ProdDiversity_Modéré,ProdDiversity_Spécialisé,Gender_F,Gender_Unknown,AccountStatus_Active,AccountStatus_Closed,AccountStatus_Pending,AccountStatus_Suspended
59,18,5180.54,181.89,6.31,1588.4,396,19.25,-3725,3466,48,26,1,21,2,0.362,249.6,576,31.58,3,10,5,6,0.65,2745,100.0,25.79594637311645,10.0,4.0,1,0,1,3,1,3,2,2017,8,8,3,0,49,86.34233333333333,287.8077777777778,1.2040816326530612,0.3673469387755102,0.19230769230769232,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
145,11,9348.48,500.0,25.97,3054.09,264,26.16,-1555,7316,528,514,1,16,7,0.531,296.1,292,28.9,4,28,50,10,0.92,1478,100.0,50.23040912462106,14.0,4.0,0,3,3,2,3,1,0,2017,8,8,3,1,192,64.03068493150684,849.8618181818182,0.2741020793950851,0.020793950850661626,0.13333333333333333,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
83,29,13786.97,412.82,74.62,3963.05,377,11.79,-3827,63,130,128,5,9,7,0.838,63.7,478,16.56,3,34,49,2,0.681,2191,64.66,34.498854191718074,9.0,4.0,0,2,1,1,2,0,0,2017,8,8,3,1,10,164.13059523809522,475.41275862068966,0.6335877862595419,0.22137404580152673,0.18386491557223264,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
162,18,7267.21,365.36,11.93,881.48,90,4.04,-6520,7812,181,62,4,15,2,0.481,317.8,100,3.68,3,60,8,33,0.823,3811,100.0,78.95095983981084,3.0,3.0,0,0,5,0,3,0,1,2017,8,8,3,0,136,44.584110429447854,403.7338888888889,0.8901098901098901,0.0989010989010989,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0
197,26,-801.49,37.25,44.47,-201.95,468,17.42,-5304,4094,135,123,3,13,5,0.8,71.0,299,12.8,4,27,17,30,0.265,9474,100.0,49.40841787345389,13.0,4.0,0,2,-1,1,2,0,-1,2017,8,8,3,1,10,-4.047929292929293,-30.826538461538462,1.4485294117647058,0.19117647058823528,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
272,16,11245.92,500.0,60.38,1293.45,464,32.52,-7584,1492,566,92,5,2,4,0.156,104.8,721,44.33,2,57,29,20,0.833,2956,100.0,80.55126857454457,14.0,4.0,0,3,5,2,3,1,0,2017,8,8,3,0,45,41.19384615384615,702.87,0.47971781305114636,0.02821869488536155,0.19230769230769232,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
252,19,380.95,68.94,75.23,291.45,399,19.34,-2824,4239,425,172,5,21,7,0.382,248.4,842,42.59,1,95,19,28,0.612,5710,100.0,49.40841787345389,10.0,4.0,1,0,-1,4,3,1,2,2017,8,8,3,0,4,1.5057312252964425,20.05,0.5915492957746479,0.04460093896713615,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
270,29,5745.75,213.41,20.74,1203.66,638,22.16,-3148,5862,670,85,6,0,4,0.519,265.5,599,20.11,1,6,17,18,0.549,1139,36.89,75.06262869873467,8.0,4.0,0,3,5,1,3,2,1,2017,8,8,3,0,203,21.202029520295202,198.1293103448276,0.40238450074515647,0.043219076005961254,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
8,3,12145.55,500.0,74.09,2025.05,69,22.91,-2114,1295,320,196,3,20,9,0.024,155.4,579,100.0,1,16,36,6,0.267,9458,100.0,49.40841787345389,12.0,4.0,0,1,-1,3,3,2,1,2017,8,8,3,0,197,1349.5055555555555,4048.5166666666664,0.024922118380062305,0.009345794392523364,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
362,17,4008.51,235.11,42.76,1238.17,357,20.31,-4258,6975,4,2,4,1,9,0.759,41.1,93,4.48,2,65,28,42,0.204,6972,100.0,25.650085087096368,13.0,3.0,1,1,1,2,0,2,0,2017,8,8,3,1,10,11.042727272727273,235.79470588235296,72.4,3.4,0.14814814814814814,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
55,13,-3432.7,5.0,78.08,-691.76,104,9.39,-887,943,370,122,4,0,5,0.832,334.9,445,32.62,4,21,10,10,0.544,1602,80.84,70.8895790278776,12.0,3.0,1,1,5,1,3,3,1,2017,8,8,3,1,10,-61.29821428571428,-264.05384615384617,0.14824797843665768,0.03504043126684636,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
268,32,13130.72,408.72,70.0,1306.77,928,26.22,-3959,4497,486,11,5,9,8,0.324,126.5,660,21.05,1,27,17,2,0.891,2475,65.64,49.40841787345389,0.0,4.0,0,2,-1,4,3,1,1,2017,8,8,3,1,10,48.81308550185874,410.335,0.5503080082135524,0.06570841889117043,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
5,32,4531.93,195.39,36.64,752.23,160,7.59,-2118,7636,132,124,6,2,3,0.958,353.0,370,10.44,1,56,32,38,0.235,2460,64.45,49.40841787345389,3.0,3.0,0,3,-1,3,2,0,2,2019,7,8,0,1,10,755.3216666666667,141.6228125,0.03759398496240601,0.24060150375939848,0.1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
233,26,7452.28,281.14,17.65,969.01,416,16.09,-7706,1278,33,15,3,17,4,0.731,310.0,774,28.55,3,1,2,42,0.279,5539,100.0,27.243230055938582,1.0,4.0,0,2,1,0,1,0,-1,2017,8,8,3,1,192,31.847350427350428,286.62615384615384,6.852941176470588,0.7647058823529411,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
331,11,4894.48,361.52,79.31,1609.28,165,15.27,-7036,3377,0,0,4,5,2,0.829,107.8,169,17.54,2,91,27,43,0.948,3088,100.0,74.85148130989691,14.0,5.0,1,1,5,1,0,0,-1,2017,8,8,3,1,10,14.742409638554216,444.95272727272726,331.0,11.0,0.18386491557223264,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
309,1,3070.26,500.0,20.1,-33.67,21,23.46,-7279,7697,9,4,3,5,11,0.655,273.0,591,100.0,1,83,4,44,0.027,294,34.75,72.71707498007638,9.0,1.0,1,1,5,1,0,2,0,2017,8,8,3,0,190,9.904064516129033,3070.26,30.9,0.1,0.18386491557223264,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
111,17,2025.86,138.34,51.86,537.26,391,25.21,-2188,6645,519,223,5,6,3,0.819,99.8,864,49.55,2,60,15,32,0.485,611,27.15,26.67104314517223,5.0,5.0,0,1,1,2,3,1,0,2017,8,8,3,0,180,18.088035714285713,119.16823529411764,0.21346153846153845,0.032692307692307694,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
124,43,8537.32,167.94,42.57,1330.35,86,1.0,-3552,5900,664,63,6,22,12,0.983,9.2,645,13.94,1,74,3,27,0.529,8622,100.0,52.745689785282856,8.0,4.0,0,1,3,4,3,0,0,2017,8,8,3,0,134,68.29856,198.54232558139535,0.18646616541353384,0.06466165413533835,0.26666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
40,38,7889.43,276.1,21.97,1623.16,380,6.21,-6608,7691,92,57,0,20,12,0.85,96.0,483,13.23,1,44,17,38,0.676,940,17.68,32.750020415016564,10.0,4.0,0,1,1,2,2,1,1,2017,8,8,3,1,192,192.42512195121952,207.61657894736842,0.43010752688172044,0.40860215053763443,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
6,42,12294.37,208.09,29.91,2731.19,966,23.08,-7663,3294,433,250,5,18,4,0.474,58.4,49,1.73,1,20,26,31,0.194,3758,77.21,50.41468409099326,10.0,2.0,0,0,3,0,3,0,1,2017,8,8,3,0,198,1756.3385714285716,292.72309523809525,0.013824884792626729,0.0967741935483871,0.13333333333333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
276,43,-907.57,125.88,43.19,-107.26,215,4.73,-205,3738,316,79,6,5,9,0.636,112.4,190,4.94,4,81,17,3,0.571,2024,46.94,79.52110652445168,9.0,3.0,0,1,5,0,3,2,1,2017,8,8,3,1,10,-3.2764259927797834,-21.106279069767442,0.8706624605678234,0.13564668769716087,0.23076923076923078,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
351,1,1317.5,500.0,41.61,198.89,21,19.83,-4487,4217,548,312,5,2,4,0.58,174.4,105,100.0,3,55,1,34,0.109,7924,100.0,49.40841787345389,13.0,3.0,1,1,-1,1,3,2,1,2017,8,8,3,0,161,3.742897727272727,1317.5,0.639344262295082,0.0018214936247723133,0.125,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
192,8,7048.4,500.0,51.6,654.64,80,10.65,-5621,1904,212,147,3,20,1,0.508,54.9,147,19.08,4,59,5,16,0.267,2295,100.0,22.112719011982374,14.0,4.0,0,2,0,0,3,2,-1,2017,8,8,3,0,15,36.52020725388601,881.05,0.9014084507042254,0.03755868544600939,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
159,7,9110.54,500.0,38.5,2870.86,70,10.95,-7528,2393,30,4,5,18,2,0.77,35.3,339,49.61,2,94,47,34,0.015,1821,100.0,34.03077463648572,10.0,4.0,0,2,1,3,0,0,2,2017,8,8,3,1,192,56.940875000000005,1301.5057142857145,5.129032258064516,0.22580645161290322,0.19736842105263158,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
95,15,12609.72,500.0,82.71,4257.11,345,22.48,-7169,1453,109,102,4,5,7,0.439,185.6,277,18.06,3,66,34,41,0.453,1026,43.21,80.00645712701157,8.0,3.0,0,2,5,1,2,0,1,2017,8,8,3,0,186,131.35125,840.6479999999999,0.8636363636363636,0.13636363636363635,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
43,13,4471.43,306.5,89.34,849.55,169,13.57,-7115,5073,151,124,1,19,2,0.31,126.9,362,26.81,5,35,18,36,0.175,9023,100.0,23.145749954149803,15.0,4.0,1,2,0,3,2,1,1,2017,8,8,3,0,12,101.62340909090909,343.9561538461539,0.28289473684210525,0.08552631578947369,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0
5,32,13906.26,456.06,25.75,4510.24,928,31.27,-6950,438,360,31,2,1,11,0.042,163.1,439,15.39,4,40,28,25,0.097,2641,77.25,20.369867575042424,6.0,3.0,0,2,0,0,3,1,1,2017,8,8,3,1,10,2317.71,434.570625,0.013850415512465374,0.0886426592797784,0.19736842105263158,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
40,46,1349.85,32.46,30.39,142.91,782,20.35,-7384,3067,340,73,5,6,3,0.088,361.5,459,10.73,3,18,10,47,0.344,4850,100.0,27.54086633110008,7.0,4.0,0,2,1,2,3,0,1,2017,8,8,3,0,220,32.923170731707316,29.344565217391303,0.11730205278592376,0.1348973607038123,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
32,11,5236.03,461.54,54.72,1192.31,66,4.59,-7756,5697,500,399,2,4,11,0.222,128.4,784,71.9,1,47,37,16,0.079,1394,100.0,68.80633553833275,0.0,5.0,0,2,5,1,3,1,1,2017,8,8,3,1,10,158.66757575757575,476.00272727272727,0.06387225548902195,0.021956087824351298,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
152,47,-3140.51,5.0,34.2,-800.7,846,20.21,-6200,1010,450,388,2,9,10,0.154,220.2,950,19.7,1,6,0,33,0.664,5720,100.0,47.69671687013701,10.0,4.0,0,1,3,2,3,0,-1,2017,8,8,3,0,147,-20.5262091503268,-66.81936170212767,0.3370288248337029,0.10421286031042129,0.19736842105263158,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
279,41,8023.05,140.53,40.7,2848.41,1066,25.37,-7312,3135,479,383,2,20,3,0.029,176.6,212,7.38,4,93,20,48,0.201,4498,89.3,39.32026266931233,8.0,2.0,0,2,2,1,3,0,1,2017,8,8,3,0,14,28.653750000000002,195.68414634146342,0.58125,0.08541666666666667,0.14814814814814814,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
94,47,5384.45,116.91,44.24,581.49,329,5.19,-5761,6682,189,19,1,12,8,0.696,269.1,638,12.71,3,74,34,7,0.71,2312,45.69,59.42738747688509,13.0,5.0,0,2,4,2,3,3,1,2017,8,8,3,0,12,56.67842105263158,114.5627659574468,0.49473684210526314,0.24736842105263157,0.19736842105263158,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
242,37,3367.13,199.25,21.02,495.26,370,11.35,-3700,3779,645,55,5,11,7,0.76,359.5,479,13.25,4,10,7,8,0.84,8732,100.0,49.40841787345389,11.0,3.0,0,2,-1,4,3,0,1,2017,8,8,3,1,10,13.856502057613168,91.00351351351351,0.3746130030959752,0.05727554179566564,0.18386491557223264,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
105,42,3727.02,117.64,38.01,704.35,504,10.27,-3330,1269,50,26,2,4,1,0.354,191.0,942,21.92,5,80,2,6,0.741,7044,100.0,61.883391266460976,8.0,4.0,0,0,4,1,1,1,-1,2017,8,8,3,1,192,35.16056603773585,88.73857142857143,2.0588235294117645,0.8235294117647058,0.19736842105263158,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
8,39,-1003.28,5.0,14.31,-210.3,117,1.0,-7376,4155,398,298,5,11,8,0.986,127.9,884,22.15,2,60,14,0,0.763,9298,100.0,49.40841787345389,3.0,3.0,0,0,-1,1,3,1,1,2017,8,8,3,1,10,-111.47555555555556,-25.725128205128204,0.020050125313283207,0.09774436090225563,0.18386491557223264,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
92,35,12565.97,390.62,50.64,3055.71,875,24.53,-427,1658,417,382,6,17,3,0.588,59.3,487,12.94,4,95,16,39,0.644,960,24.53,71.97473092623683,14.0,5.0,0,2,5,3,3,2,-1,2017,8,8,3,0,119,135.11795698924732,359.02771428571424,0.22009569377990432,0.08373205741626795,0.17391304347826086,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
125,4,12101.54,500.0,123.71,3375.85,32,6.9,-3903,4395,447,443,0,2,5,0.1,296.5,414,100.0,2,3,27,40,0.376,6895,100.0,49.40841787345389,0.0,4.0,0,1,-1,4,3,0,1,2017,8,8,3,0,188,96.04396825396826,3025.385,0.27901785714285715,0.008928571428571428,0.13333333333333333,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
66,24,6347.14,190.77,30.85,2487.09,432,18.4,-7322,1144,75,49,4,21,7,0.365,26.8,589,24.97,3,55,49,15,0.349,8057,100.0,73.28979850338504,7.0,3.0,0,0,5,2,1,0,2,2022,3,3,3,0,7,94.7334328358209,264.4641666666667,0.868421052631579,0.3157894736842105,0.18386491557223264,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,44,14049.12,340.47,17.5,1859.45,528,12.3,-5000,2187,252,58,3,3,3,0.582,212.2,646,15.2,5,5,35,49,0.569,5448,100.0,29.640210900726338,2.0,5.0,0,3,1,4,3,1,0,2017,8,8,3,0,3,3512.28,319.29818181818183,0.011857707509881422,0.17391304347826086,0.18386491557223264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
116,7,2901.98,377.82,6.54,214.5,161,24.58,-5073,6575,721,83,1,10,8,0.956,278.8,909,100.0,4,61,50,1,0.248,4973,100.0,49.40841787345389,15.0,3.0,1,1,-1,2,3,3,1,2017,8,8,3,0,218,24.803247863247865,414.56857142857143,0.16066481994459833,0.009695290858725761,0.18386491557223264,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
133,30,1967.16,150.48,39.59,580.68,750,21.75,-1650,924,664,402,2,18,8,0.683,70.0,749,27.27,3,29,40,7,0.345,8145,100.0,62.81787476310554,0.0,4.0,0,0,4,1,3,0,0,2018,2,10,5,0,61,14.680298507462687,65.572,0.2,0.045112781954887216,0.13333333333333333,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
44,2,3776.15,500.0,38.29,1031.63,22,10.49,-170,3868,701,107,2,20,9,0.009,175.5,325,100.0,4,58,13,21,0.155,7115,100.0,49.40841787345389,2.0,4.0,0,1,-1,3,3,1,0,2017,8,8,3,1,192,83.91444444444444,1888.075,0.06267806267806268,0.002849002849002849,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
224,4,9661.25,500.0,35.27,1604.23,108,23.45,-6659,4318,577,510,2,2,6,0.669,144.9,773,100.0,1,42,47,26,0.78,5311,100.0,49.40841787345389,8.0,4.0,0,2,-1,2,3,0,1,2017,8,8,3,1,192,42.93888888888889,2415.3125,0.3875432525951557,0.006920415224913495,0.18386491557223264,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
195,13,5296.69,340.31,100.56,1585.83,26,2.8,-3124,419,340,291,5,6,2,0.655,76.8,850,65.08,3,60,16,17,0.736,4732,100.0,77.25602417432646,9.0,4.0,1,1,5,1,3,1,1,2017,8,8,3,1,192,27.02392857142857,407.43769230769226,0.5718475073313783,0.03812316715542522,0.19736842105263158,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
39,16,3227.96,190.39,53.12,839.14,432,28.8,-3016,2439,534,388,4,8,8,0.862,321.9,531,32.03,5,55,38,15,0.503,3056,100.0,18.70024971156821,15.0,4.0,1,2,0,0,3,0,0,2017,8,8,3,0,118,80.699,201.7475,0.07289719626168224,0.029906542056074768,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
164,31,2740.53,80.49,86.63,619.32,620,19.51,-1748,5217,26,18,1,3,10,0.132,194.3,844,26.02,3,57,19,50,0.37,2851,73.5,49.40841787345389,6.0,4.0,0,1,-1,0,0,2,1,2017,8,8,3,1,192,16.609272727272728,88.4041935483871,6.074074074074074,1.1481481481481481,0.3333333333333333,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
203,22,12015.01,424.37,78.92,3013.49,44,1.0,-5650,3056,316,26,0,22,2,0.807,312.5,639,28.42,5,58,38,25,0.697,692,19.78,56.96621554661027,11.0,2.0,0,2,4,0,3,1,-1,2017,8,8,3,0,16,58.897107843137256,546.1368181818182,0.6403785488958991,0.0694006309148265,0.17391304347826086,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
271,17,13646.86,500.0,14.95,3220.38,357,18.79,-685,3611,119,58,6,22,9,0.876,310.8,728,42.4,1,76,5,21,0.085,9106,100.0,44.63472105628459,12.0,5.0,0,0,2,1,2,1,1,2017,8,8,3,1,192,50.172279411764706,802.7564705882353,2.2583333333333333,0.14166666666666666,0.18386491557223264,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
272,47,12771.12,287.24,79.65,3291.55,987,23.55,-4404,93,156,53,3,10,2,0.802,357.8,841,18.39,1,64,5,0,0.048,276,2.04,66.21458669506156,5.0,5.0,0,3,5,1,2,0,0,2017,8,8,3,0,180,46.78065934065934,271.72595744680854,1.732484076433121,0.29936305732484075,0.18386491557223264,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
250,10,507.08,152.56,47.93,14.61,70,8.77,-7306,2971,558,451,0,18,7,0.41,335.6,231,23.32,2,59,12,31,0.7,2747,100.0,22.24540172066928,8.0,5.0,0,0,0,2,3,0,0,2017,8,8,3,1,192,2.0202390438247013,50.708,0.4472271914132379,0.017889087656529516,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
70,3,4826.34,500.0,9.1,146.35,51,18.53,-3750,1898,293,263,0,0,12,0.691,267.4,127,45.29,2,52,34,45,0.55,3738,100.0,57.73844133817086,10.0,2.0,0,2,4,3,3,3,2,2017,8,8,3,1,192,67.97661971830986,1608.78,0.23809523809523808,0.01020408163265306,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
254,27,9599.98,312.95,28.64,2195.57,351,14.47,-2775,1119,71,14,5,3,3,0.817,246.5,318,10.78,1,10,34,21,0.733,269,9.36,49.40841787345389,12.0,4.0,0,1,-1,2,1,0,1,2017,8,8,3,1,192,37.64698039215686,355.5548148148148,3.5277777777777777,0.375,0.18386491557223264,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
128,43,110.34,53.97,84.7,-134.3,1204,28.54,-1904,6319,572,284,2,8,1,0.947,59.9,424,9.36,1,79,45,26,0.28,917,19.23,32.469064746502845,8.0,3.0,0,2,1,4,3,0,2,2017,8,8,3,1,10,0.8553488372093023,2.566046511627907,0.22338568935427575,0.07504363001745201,0.18386491557223264,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
227,12,4312.94,312.2,43.98,308.34,144,16.15,-2466,4741,532,200,1,9,8,0.334,156.7,351,28.29,2,48,26,37,0.108,3432,100.0,60.89791832739015,10.0,2.0,1,0,4,1,3,3,1,2019,10,9,2,0,116,18.91640350877193,359.41166666666663,0.425891181988743,0.0225140712945591,0.23076923076923078,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
83,16,13044.87,500.0,36.84,2058.21,368,24.6,-7143,7394,313,192,2,6,11,0.207,205.7,90,1.37,2,41,31,43,0.43,5109,100.0,49.40841787345389,7.0,2.0,0,2,-1,1,3,0,1,2017,8,8,3,0,24,155.29607142857145,815.304375,0.2643312101910828,0.050955414012738856,0.18386491557223264,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
214,8,4852.95,500.0,77.08,977.38,152,18.0,-3371,6693,691,518,6,21,7,0.757,22.6,801,98.54,2,88,33,32,0.427,8036,100.0,49.40841787345389,2.0,1.0,1,1,-1,3,3,3,1,2017,8,8,3,0,155,22.571860465116277,606.61875,0.3092485549132948,0.011560693641618497,0.18386491557223264,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
160,20,6525.2,330.37,89.75,931.54,480,20.77,-1825,3093,145,9,6,20,3,0.097,56.5,174,7.21,3,61,2,29,0.759,4279,100.0,49.40841787345389,4.0,5.0,0,2,-1,2,2,0,1,2011,10,5,2,0,38,40.52919254658385,326.26,1.095890410958904,0.136986301369863,0.18386491557223264,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
46,2,4755.86,500.0,62.44,1153.38,16,2.99,-5633,5466,43,40,3,15,1,0.563,233.9,732,100.0,1,65,31,18,0.122,4394,100.0,37.107785636337866,10.0,4.0,1,0,2,2,1,0,2,2017,8,8,3,1,10,101.18851063829787,2377.93,1.0454545454545454,0.045454545454545456,0.18386491557223264,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
2,15,14209.4,500.0,40.15,1425.73,345,22.38,-6955,2678,71,47,5,9,12,0.86,53.7,197,14.53,4,90,6,32,0.946,3939,100.0,49.40841787345389,12.0,4.0,0,3,-1,1,1,2,-1,2017,8,8,3,0,45,4736.466666666666,947.2933333333333,0.027777777777777776,0.20833333333333334,0.17391304347826086,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
56,2,438.31,189.01,84.0,349.18,56,29.21,-2179,5355,179,69,1,9,12,0.223,123.5,657,100.0,5,19,33,24,0.056,3863,100.0,49.40841787345389,8.0,5.0,1,0,-1,0,2,2,0,2017,8,8,3,1,10,7.689649122807017,219.155,0.3111111111111111,0.011111111111111112,0.08695652173913043,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
59,24,8755.96,294.6,5.8,897.45,360,16.9,-7013,5189,343,203,6,0,10,0.388,13.6,945,39.25,5,93,20,5,0.313,5830,100.0,49.40841787345389,8.0,5.0,0,3,-1,2,3,1,2,2017,8,8,3,1,192,145.93266666666665,364.83166666666665,0.17151162790697674,0.06976744186046512,0.18386491557223264,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
